,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
806,100101010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
297,100110100,0,6,78,0.015430335,27,0.037037037,0,0,0
298,100110101,0,6,78,0.015430335,27,0.037037037,0,0,0
809,11000000,1,473,0,1,1,2,0,471,0
810,100101011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
299,100110110,0,6,78,0.015430335,27,0.037037037,0,0,0
300,100110111,0,6,78,0.015430335,27,0.037037037,0,0,0
813,100110010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
814,100110011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
815,11000010,1,473,0,1,1,2,0,471,0
816,100110000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
305,100111100,0,6,78,0.015430335,27,0.037037037,0,0,0
818,100110001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
306,100111101,0,6,78,0.015430335,27,0.037037037,0,0,0
308,100111110,0,6,78,0.015430335,27,0.037037037,0,0,0
821,100100000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
822,100100011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
823,100100010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
824,100100001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
311,100111111,0,6,78,0.015430335,27,0.037037037,0,0,0
314,101000100,0,6,78,0.015430335,27,0.037037037,0,0,0
315,101000101,0,6,78,0.015430335,27,0.037037037,0,0,0
318,101000110,0,6,78,0.015430335,27,0.037037037,0,0,0
319,101000111,0,6,78,0.015430335,27,0.037037037,0,0,0
830,100111010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
321,101001100,0,6,78,0.015430335,27,0.037037037,0,0,0
322,101001101,0,6,78,0.015430335,27,0.037037037,0,0,0
833,100111001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
324,101001110,0,6,78,0.015430335,27,0.037037037,0,0,0
835,100111000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
326,101001111,0,6,78,0.015430335,27,0.037037037,0,0,0
837,100111011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
838,101001001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
839,101001010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
840,101001000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
329,101010101,0,6,78,0.015430335,27,0.037037037,0,0,0
330,101010100,0,6,78,0.015430335,27,0.037037037,0,0,0
843,101001011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
332,101010111,0,6,78,0.015430335,27,0.037037037,0,0,0
333,101010110,0,6,78,0.015430335,27,0.037037037,0,0,0
846,101010001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
847,101010010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
338,101011100,0,6,78,0.015430335,27,0.037037037,0,0,0
339,101011101,0,6,78,0.015430335,27,0.037037037,0,0,0
850,101010000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
340,101011110,0,6,78,0.015430335,27,0.037037037,0,0,0
341,101011111,0,6,78,0.015430335,27,0.037037037,0,0,0
853,101010011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
854,101000011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
855,101011011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
856,101011001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
857,101011010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
858,101000001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
347,101100100,0,6,78,0.015430335,27,0.037037037,0,0,0
860,101011000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
348,101100111,0,6,78,0.015430335,27,0.037037037,0,0,0
349,101100110,0,6,78,0.015430335,27,0.037037037,0,0,0
863,101000000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
353,101100101,0,6,78,0.015430335,27,0.037037037,0,0,0
865,101000010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
354,101101100,0,6,78,0.015430335,27,0.037037037,0,0,0
355,101101101,0,6,78,0.015430335,27,0.037037037,0,0,0
356,101101110,0,6,78,0.015430335,27,0.037037037,0,0,0
357,101101111,0,6,78,0.015430335,27,0.037037037,0,0,0
870,101101000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
871,101101001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
872,101101011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
362,101110101,0,6,78,0.015430335,27,0.037037037,0,0,0
874,101101010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
364,101110100,0,6,78,0.015430335,27,0.037037037,0,0,0
876,101110001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
365,101110110,0,6,78,0.015430335,27,0.037037037,0,0,0
366,101110111,0,6,78,0.015430335,27,0.037037037,0,0,0
879,101110000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
880,101110010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
881,101110011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
369,101111100,0,6,78,0.015430335,27,0.037037037,0,0,0
370,101111101,0,6,78,0.015430335,27,0.037037037,0,0,0
371,101111110,0,6,78,0.015430335,27,0.037037037,0,0,0
372,101111111,0,6,78,0.015430335,27,0.037037037,0,0,0
886,101100000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
887,101111000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
888,101100001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
889,101111001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
382,110000101,0,6,78,0.015430335,27,0.037037037,0,0,0
891,101100011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
892,101111010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
893,101111011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
384,110000111,0,6,78,0.015430335,27,0.037037037,0,0,0
895,101100010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
385,110000100,0,6,78,0.015430335,27,0.037037037,0,0,0
386,110000110,0,6,78,0.015430335,27,0.037037037,0,0,0
387,110001100,0,6,78,0.015430335,27,0.037037037,0,0,0
388,110001101,0,6,78,0.015430335,27,0.037037037,0,0,0
389,110001110,0,6,78,0.015430335,27,0.037037037,0,0,0
390,110001111,0,6,78,0.015430335,27,0.037037037,0,0,0
902,110001001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
903,110001000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
904,110001010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
905,110001011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
394,110010100,0,6,78,0.015430335,27,0.037037037,0,0,0
395,110010101,0,6,78,0.015430335,27,0.037037037,0,0,0
396,110010110,0,6,78,0.015430335,27,0.037037037,0,0,0
909,110010000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
910,110010001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
397,110010111,0,6,78,0.015430335,27,0.037037037,0,0,0
912,110010010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
913,110010011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
401,110011100,0,6,78,0.015430335,27,0.037037037,0,0,0
404,110011101,0,6,78,0.015430335,27,0.037037037,0,0,0
405,110011111,0,6,78,0.015430335,27,0.037037037,0,0,0
406,110011110,0,6,78,0.015430335,27,0.037037037,0,0,0
918,110000001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
919,110011000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
920,110000011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
921,110011010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
411,110100100,0,6,78,0.015430335,27,0.037037037,0,0,0
923,110011011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
924,110011001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
412,110100101,0,6,78,0.015430335,27,0.037037037,0,0,0
413,110100110,0,6,78,0.015430335,27,0.037037037,0,0,0
414,110100111,0,6,78,0.015430335,27,0.037037037,0,0,0
417,110101100,0,6,78,0.015430335,27,0.037037037,0,0,0
418,110101101,0,6,78,0.015430335,27,0.037037037,0,0,0
930,110000000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
420,110101110,0,6,78,0.015430335,27,0.037037037,0,0,0
421,110101111,0,6,78,0.015430335,27,0.037037037,0,0,0
933,110000010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
934,110101000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
935,110101001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
936,110101010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
937,110101011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
427,110110100,0,6,78,0.015430335,27,0.037037037,0,0,0
428,110110101,0,6,78,0.015430335,27,0.037037037,0,0,0
429,110110111,0,6,78,0.015430335,27,0.037037037,0,0,0
430,110110110,0,6,78,0.015430335,27,0.037037037,0,0,0
942,110110000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
943,110110001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
944,110110010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
434,110111100,0,6,78,0.015430335,27,0.037037037,0,0,0
435,110111101,0,6,78,0.015430335,27,0.037037037,0,0,0
436,110111110,0,6,78,0.015430335,27,0.037037037,0,0,0
948,110110011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
437,110111111,0,6,78,0.015430335,27,0.037037037,0,0,0
950,110100000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
951,110100001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
952,110100010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
953,110100011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
954,110111000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
955,110111001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
956,110111010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
443,111000100,0,6,78,0.015430335,27,0.037037037,0,0,0
958,110111011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
444,111000101,0,6,78,0.015430335,27,0.037037037,0,0,0
445,111000111,0,6,78,0.015430335,27,0.037037037,0,0,0
446,111000110,0,6,78,0.015430335,27,0.037037037,0,0,0
449,111001100,0,6,78,0.015430335,27,0.037037037,0,0,0
450,111001101,0,6,78,0.015430335,27,0.037037037,0,0,0
452,111001110,0,6,78,0.015430335,27,0.037037037,0,0,0
453,111001111,0,6,78,0.015430335,27,0.037037037,0,0,0
966,111001000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
967,111001010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
968,111001001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
969,111001011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
458,111010100,0,6,78,0.015430335,27,0.037037037,0,0,0
459,111010101,0,6,78,0.015430335,27,0.037037037,0,0,0
461,111010110,0,6,78,0.015430335,27,0.037037037,0,0,0
462,111010111,0,6,78,0.015430335,27,0.037037037,0,0,0
974,111010000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
975,111010001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
976,111010010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
977,111010011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
464,111011100,0,6,78,0.015430335,27,0.037037037,0,0,0
465,111011101,0,6,78,0.015430335,27,0.037037037,0,0,0
466,111011110,0,6,78,0.015430335,27,0.037037037,0,0,0
467,111011111,0,6,78,0.015430335,27,0.037037037,0,0,0
982,111011000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
983,111011001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
984,111011011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
985,111011010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
476,111100101,0,6,78,0.015430335,27,0.037037037,0,0,0
987,111000001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
988,111000010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
989,111000000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
477,111100100,0,6,78,0.015430335,27,0.037037037,0,0,0
479,111100110,0,6,78,0.015430335,27,0.037037037,0,0,0
480,111100111,0,6,78,0.015430335,27,0.037037037,0,0,0
993,111000011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
481,111101100,0,6,78,0.015430335,27,0.037037037,0,0,0
482,111101101,0,6,78,0.015430335,27,0.037037037,0,0,0
483,111101110,0,6,78,0.015430335,27,0.037037037,0,0,0
485,111101111,0,6,78,0.015430335,27,0.037037037,0,0,0
998,111101001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
999,111101010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
1000,111101011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
1001,111101000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
490,111110100,0,6,78,0.015430335,27,0.037037037,0,0,0
492,111110101,0,6,78,0.015430335,27,0.037037037,0,0,0
493,111110110,0,6,78,0.015430335,27,0.037037037,0,0,0
494,111110111,0,6,78,0.015430335,27,0.037037037,0,0,0
1006,111110001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
1007,111110000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
1008,111110010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
1009,111110011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
498,111111100,0,6,78,0.015430335,27,0.037037037,0,0,0
499,111111101,0,6,78,0.015430335,27,0.037037037,0,0,0
500,111111110,0,6,78,0.015430335,27,0.037037037,0,0,0
501,111111111,0,6,78,0.015430335,27,0.037037037,0,0,0
1014,111100000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
1015,111100001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
1016,111100010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
1017,111111000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
1018,111100011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
1019,111111010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
1020,111111011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
1021,111111001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
1022,1,2,457,9,0.393919299,1.032894737,2.904458599,0.001074945,453,0
1023,10000,2,147,77,0.6,2.636986301,1.137662338,2.539868759,130,0
1024,11,2,457,9,0.393919299,1.032894737,2.904458599,0.001074945,453,0
1025,10001,2,146,77,0.436564125,2.655172414,1.12987013,2.512132519,129,0
1026,10010,2,147,77,0.6,2.636986301,1.137662338,2.539868759,130,0
1027,10011,2,146,77,0.436564125,2.655172414,1.12987013,2.512132519,129,0
1028,1010,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1029,1000,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1030,1001,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1031,1011,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1032,11000,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1033,11001,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1034,11010,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1035,11011,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1036,101000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1037,101001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1038,101010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1039,101011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1040,110000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1041,110001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1042,110010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1043,110011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1044,111000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1045,111001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1046,111010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1047,100000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1048,100001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1049,100010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1050,111011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1051,100011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1052,1010000,2,147,77,0.6,2.636986301,1.137662338,2.539868759,130,0
1053,1000001,2,457,9,0.393919299,1.032894737,2.904458599,0.001074945,453,0
1054,1010010,2,147,77,0.6,2.636986301,1.137662338,2.539868759,130,0
1055,1010001,2,146,77,0.436564125,2.655172414,1.12987013,2.512132519,129,0
1056,1000011,2,457,9,0.393919299,1.032894737,2.904458599,0.001074945,453,0
1057,1010011,2,146,77,0.436564125,2.655172414,1.12987013,2.512132519,129,0
1058,1001000,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1059,1001010,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1060,1001011,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1061,1001001,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1062,1011000,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1063,1011001,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1064,1011011,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1065,1011010,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1066,1101000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1067,1101001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1068,1101010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1069,1101011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1070,1110000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1071,1110001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1072,1110010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1073,1110011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1074,1100001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1075,1100010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1076,1100000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1077,1100011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1078,1111000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1079,1111001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1080,1111010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1081,1111011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1082,10000001,2,457,9,0.393919299,1.032894737,2.904458599,0.001074945,453,0
1083,10000011,2,457,9,0.393919299,1.032894737,2.904458599,0.001074945,453,0
1084,10001001,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1085,10001000,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1086,10001010,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1087,10010000,2,147,77,0.6,2.636986301,1.137662338,2.539868759,130,0
1088,10010001,2,146,77,0.436564125,2.655172414,1.12987013,2.512132519,129,0
1089,10010010,2,147,77,0.6,2.636986301,1.137662338,2.539868759,130,0
1090,10001011,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1091,10010011,2,146,77,0.436564125,2.655172414,1.12987013,2.512132519,129,0
1092,10011000,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1093,10011001,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1094,10011010,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1095,10011011,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1096,10,2,472,0,1,1,3,0,470,0
1097,10101000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1098,10101001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1099,10101010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1100,10101011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1101,10100000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1102,10100001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1103,10100010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1104,10110000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1105,10110001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1106,10110010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1107,10110011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1108,10100011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1109,10111000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1110,10111001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1111,10111011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1112,10111010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1113,11000001,2,457,9,0.393919299,1.032894737,2.904458599,0.001074945,453,0
1114,11000011,2,457,9,0.393919299,1.032894737,2.904458599,0.001074945,453,0
1115,1000000,2,472,0,1,1,3,0,470,0
1116,1000010,2,472,0,1,1,3,0,470,0
1117,11001001,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1118,11001010,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1119,11001000,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1120,11010000,2,147,77,0.6,2.636986301,1.137662338,2.539868759,130,0
1121,11001011,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1122,11010001,2,146,77,0.436564125,2.655172414,1.12987013,2.512132519,129,0
1123,11010010,2,147,77,0.6,2.636986301,1.137662338,2.539868759,130,0
1124,11010011,2,146,77,0.436564125,2.655172414,1.12987013,2.512132519,129,0
1125,11011000,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1126,11011010,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1127,11011001,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1128,11011011,2,116,9,0.376308905,1.191304348,2.518248175,0.103604175,110,0
1129,11101000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1130,11101001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1131,11101011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1132,11101010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1133,11100000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1134,11100001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1135,11100010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1136,11100011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1137,11110001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1138,11110010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1139,11110000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1140,11110011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1141,11111000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1142,11111010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1143,11111001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1144,11111011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1145,10000000,2,472,0,1,1,3,0,470,0
1146,10000010,2,472,0,1,1,3,0,470,0
1147,100001000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1148,100001001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1149,100001010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1150,100001011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1151,100010001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1152,100010000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1153,100000000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1154,100000010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1155,100000001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1156,100010011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1157,100010010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1158,100000011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1159,100011000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1160,100011001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1161,100011011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1162,100011010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1163,100101000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1164,100101001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1165,100101010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1166,100101011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1167,100110001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1168,100110000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1169,100110010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1170,100110011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1171,100111000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1172,100111001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1173,100111011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1174,100111010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1175,100100000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1176,100100010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1177,100100001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1178,100100011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
