,encode,set_num,ign_len,rep_time,data_block_delta,similarity,label
0,000001111,1,0,18.0,1.0,0.12309149097933275,0
1,000010111,1,0,20.0,4.0,0.015075567228888182,0
2,000011011,2,0,12.0,0.5,0.25835675968659555,0
3,000011101,1,0,18.0,1.0,0.13483997249264842,0
4,000011110,1,0,18.0,1.0,0.15075567228888181,0
5,000011111,1,0,18.0,1.0,0.13483997249264842,0
6,000100111,1,0,39.0,3.0,0.012909944487358058,0
7,000101011,2,0,12.0,0.5,0.25363152238076525,0
8,000101101,1,0,18.0,1.0,0.12309149097933275,0
9,000101110,1,0,18.0,1.0,0.15075567228888181,0
10,000101111,1,0,18.0,1.0,0.12309149097933275,0
11,000110011,2,0,15.5,2.5,0.0304232614454664,0
12,000110101,1,0,32.0,4.0,0.013483997249264842,0
13,000110110,1,0,23.0,3.0,0.0158113883008419,0
14,000110111,1,0,20.0,4.0,0.013483997249264842,0
15,000111001,2,0,12.0,0.5,0.25835675968659555,0
16,000111010,2,0,12.0,0.5,0.2647580514910147,0
17,000111011,2,0,12.0,0.5,0.25835675968659555,0
18,000111100,1,0,18.0,1.0,0.15075567228888181,0
19,000111101,1,0,18.0,1.0,0.13483997249264842,0
20,000111110,1,0,18.0,1.0,0.15075567228888181,0
21,000111111,1,0,18.0,1.0,0.13483997249264842,0
22,001000111,1,0,22.0,3.0,0.012909944487358058,0
23,001001011,2,0,12.0,0.5,0.25363152238076525,0
24,001001101,1,0,18.0,1.0,0.12309149097933275,0
25,001001110,1,0,18.0,1.0,0.15075567228888181,0
26,001001111,1,0,18.0,1.0,0.12309149097933275,0
27,001010011,3,0,13.666666666666666,2.0,0.043852400336529186,0
28,001010101,1,0,32.0,4.0,0.013483997249264842,0
29,001010110,1,0,23.0,3.0,0.0158113883008419,0
30,001010111,1,0,20.0,4.0,0.013483997249264842,0
31,001011001,2,0,12.0,0.5,0.25835675968659555,0
32,001011010,2,0,12.0,0.5,0.2647580514910147,0
33,001011011,2,0,12.0,0.5,0.25835675968659555,0
34,001011100,1,0,18.0,1.0,0.15075567228888181,0
35,001011101,1,0,18.0,1.0,0.13483997249264842,0
36,001011110,1,0,18.0,1.0,0.15075567228888181,0
37,001011111,1,0,18.0,1.0,0.13483997249264842,0
38,001100011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
39,001100101,1,0,34.0,3.0,0.012909944487358058,0
40,001100110,1,0,39.0,3.0,0.018257418583505543,0
41,001100111,1,0,22.0,3.0,0.012909944487358058,0
42,001101001,2,0,12.0,0.5,0.25363152238076525,0
43,001101010,2,0,12.0,0.5,0.2647580514910147,0
44,001101011,2,0,12.0,0.5,0.25363152238076525,0
45,001101100,1,0,18.0,1.0,0.15075567228888181,0
46,001101101,1,0,18.0,1.0,0.12309149097933275,0
47,001101110,1,0,18.0,1.0,0.15075567228888181,0
48,001101111,1,0,18.0,1.0,0.12309149097933275,0
49,001110001,2,0,21.5,2.5,0.0304232614454664,0
50,001110010,2,0,17.0,2.0,0.031249999999999993,0
51,001110011,2,0,15.5,2.5,0.0304232614454664,0
52,001110100,1,0,36.0,2.0,0.021821789023599242,0
53,001110101,1,0,32.0,4.0,0.013483997249264842,0
54,001110110,1,0,23.0,3.0,0.0158113883008419,0
55,001110111,1,0,20.0,4.0,0.013483997249264842,0
56,001111000,2,0,12.0,0.5,0.2647580514910147,0
57,001111001,2,0,12.0,0.5,0.25835675968659555,0
58,001111010,2,0,12.0,0.5,0.2647580514910147,0
59,001111011,2,0,12.0,0.5,0.25835675968659555,0
60,001111100,1,0,18.0,1.0,0.15075567228888181,0
61,001111101,1,0,18.0,1.0,0.13483997249264842,0
62,001111110,1,0,18.0,1.0,0.15075567228888181,0
63,001111111,1,0,18.0,1.0,0.13483997249264842,0
64,010000111,1,0,40.0,8.0,0.012309149097933276,0
65,010001011,2,0,12.0,0.5,0.25363152238076525,0
66,010001101,1,0,18.0,1.0,0.12309149097933275,0
67,010001110,1,0,18.0,1.0,0.15075567228888181,0
68,010001111,1,0,18.0,1.0,0.12309149097933275,0
69,010010011,3,0,13.666666666666666,2.0,0.04427915312349046,0
70,010010101,1,0,32.0,4.0,0.015075567228888182,0
71,010010110,1,0,23.0,3.0,0.022360679774997897,0
72,010010111,1,0,20.0,4.0,0.015075567228888182,0
73,010011001,2,0,12.0,0.5,0.25835675968659555,0
74,010011010,2,0,12.0,0.5,0.2647580514910147,0
75,010011011,2,0,12.0,0.5,0.25835675968659555,0
76,010011100,1,0,18.0,1.0,0.15075567228888181,0
77,010011101,1,0,18.0,1.0,0.13483997249264842,0
78,010011110,1,0,18.0,1.0,0.15075567228888181,0
79,010011111,1,0,18.0,1.0,0.13483997249264842,0
80,010100011,3,0,20.333333333333332,1.6666666666666667,0.05018335517635409,1
81,010100101,1,0,51.0,3.0,0.012909944487358058,0
82,010100110,1,0,57.0,3.0,0.022360679774997897,0
83,010100111,1,0,39.0,3.0,0.012909944487358058,0
84,010101001,2,0,12.0,0.5,0.25363152238076525,0
85,010101010,2,0,12.0,0.5,0.2647580514910147,0
86,010101011,2,0,12.0,0.5,0.25363152238076525,0
87,010101100,1,0,18.0,1.0,0.15075567228888181,0
88,010101101,1,0,18.0,1.0,0.12309149097933275,0
89,010101110,1,0,18.0,1.0,0.15075567228888181,0
90,010101111,1,0,18.0,1.0,0.12309149097933275,0
91,010110001,2,0,21.5,2.5,0.0304232614454664,0
92,010110010,2,0,17.0,2.0,0.031249999999999993,0
93,010110011,2,0,15.5,2.5,0.0304232614454664,0
94,010110100,1,0,36.0,2.0,0.021821789023599242,0
95,010110101,1,0,32.0,4.0,0.013483997249264842,0
96,010110110,1,0,23.0,3.0,0.0158113883008419,0
97,010110111,1,0,20.0,4.0,0.013483997249264842,0
98,010111000,2,0,12.0,0.5,0.2647580514910147,0
99,010111001,2,0,12.0,0.5,0.25835675968659555,0
100,010111010,2,0,12.0,0.5,0.2647580514910147,0
101,010111011,2,0,12.0,0.5,0.25835675968659555,0
102,010111100,1,0,18.0,1.0,0.15075567228888181,0
103,010111101,1,0,18.0,1.0,0.13483997249264842,0
104,010111110,1,0,18.0,1.0,0.15075567228888181,0
105,010111111,1,0,18.0,1.0,0.13483997249264842,0
106,011000011,3,0,18.0,1.3333333333333333,0.059946462470135846,0
107,011000101,1,0,34.0,3.0,0.012909944487358058,0
108,011000110,1,0,39.0,3.0,0.018257418583505543,0
109,011000111,1,0,22.0,3.0,0.012909944487358058,0
110,011001001,2,0,12.0,0.5,0.25363152238076525,0
111,011001010,2,0,12.0,0.5,0.2647580514910147,0
112,011001011,2,0,12.0,0.5,0.25363152238076525,0
113,011001100,1,0,18.0,1.0,0.15075567228888181,0
114,011001101,1,0,18.0,1.0,0.12309149097933275,0
115,011001110,1,0,18.0,1.0,0.15075567228888181,0
116,011001111,1,0,18.0,1.0,0.12309149097933275,0
117,011010001,3,0,17.666666666666668,2.0,0.043852400336529186,0
118,011010010,3,0,14.666666666666666,1.6666666666666667,0.044403559372884906,0
119,011010011,3,0,13.666666666666666,2.0,0.043852400336529186,0
120,011010100,1,0,36.0,2.0,0.021821789023599242,0
121,011010101,1,0,32.0,4.0,0.013483997249264842,0
122,011010110,1,0,23.0,3.0,0.0158113883008419,0
123,011010111,1,0,20.0,4.0,0.013483997249264842,0
124,011011000,2,0,12.0,0.5,0.2647580514910147,0
125,011011001,2,0,12.0,0.5,0.25835675968659555,0
126,011011010,2,0,12.0,0.5,0.2647580514910147,0
127,011011011,2,0,12.0,0.5,0.25835675968659555,0
128,011011100,1,0,18.0,1.0,0.15075567228888181,0
129,011011101,1,0,18.0,1.0,0.13483997249264842,0
130,011011110,1,0,18.0,1.0,0.15075567228888181,0
131,011011111,1,0,18.0,1.0,0.13483997249264842,0
132,011100001,3,0,18.666666666666668,1.6666666666666667,0.05018335517635409,1
133,011100010,3,0,20.333333333333332,1.6666666666666667,0.0507774169163697,1
134,011100011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
135,011100100,1,0,52.0,1.0,0.028867513459481294,0
136,011100101,1,0,34.0,3.0,0.012909944487358058,0
137,011100110,1,0,39.0,3.0,0.018257418583505543,0
138,011100111,1,0,22.0,3.0,0.012909944487358058,0
139,011101000,2,0,12.0,0.5,0.2647580514910147,0
140,011101001,2,0,12.0,0.5,0.25363152238076525,0
141,011101010,2,0,12.0,0.5,0.2647580514910147,0
142,011101011,2,0,12.0,0.5,0.25363152238076525,0
143,011101100,1,0,18.0,1.0,0.15075567228888181,0
144,011101101,1,0,18.0,1.0,0.12309149097933275,0
145,011101110,1,0,18.0,1.0,0.15075567228888181,0
146,011101111,1,0,18.0,1.0,0.12309149097933275,0
147,011110000,2,0,23.5,1.5,0.033703882797784884,0
148,011110001,2,0,21.5,2.5,0.0304232614454664,0
149,011110010,2,0,17.0,2.0,0.031249999999999993,0
150,011110011,2,0,15.5,2.5,0.0304232614454664,0
151,011110100,1,0,36.0,2.0,0.021821789023599242,0
152,011110101,1,0,32.0,4.0,0.013483997249264842,0
153,011110110,1,0,23.0,3.0,0.0158113883008419,0
154,011110111,1,0,20.0,4.0,0.013483997249264842,0
155,011111000,2,0,12.0,0.5,0.2647580514910147,0
156,011111001,2,0,12.0,0.5,0.25835675968659555,0
157,011111010,2,0,12.0,0.5,0.2647580514910147,0
158,011111011,2,0,12.0,0.5,0.25835675968659555,0
159,011111100,1,0,18.0,1.0,0.15075567228888181,0
160,011111101,1,0,18.0,1.0,0.13483997249264842,0
161,011111110,1,0,18.0,1.0,0.15075567228888181,0
162,011111111,1,0,18.0,1.0,0.13483997249264842,0
163,100000111,1,0,22.0,3.0,0.012909944487358058,0
164,100001011,2,0,12.0,0.5,0.25363152238076525,0
165,100001101,1,0,18.0,1.0,0.12309149097933275,0
166,100001110,1,0,18.0,1.0,0.15075567228888181,0
167,100001111,1,0,18.0,1.0,0.12309149097933275,0
168,100010011,2,0,15.5,2.5,0.0304232614454664,0
169,100010101,1,0,32.0,4.0,0.013483997249264842,0
170,100010110,1,0,23.0,3.0,0.0158113883008419,0
171,100010111,1,0,20.0,4.0,0.013483997249264842,0
172,100011001,2,0,12.0,0.5,0.25835675968659555,0
173,100011010,2,0,12.0,0.5,0.2647580514910147,0
174,100011011,2,0,12.0,0.5,0.25835675968659555,0
175,100011100,1,0,18.0,1.0,0.15075567228888181,0
176,100011101,1,0,18.0,1.0,0.13483997249264842,0
177,100011110,1,0,18.0,1.0,0.15075567228888181,0
178,100011111,1,0,18.0,1.0,0.13483997249264842,0
179,100100011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
180,100100101,1,0,34.0,3.0,0.012909944487358058,0
181,100100110,1,0,39.0,3.0,0.018257418583505543,0
182,100100111,1,0,22.0,3.0,0.012909944487358058,0
183,100101001,2,0,12.0,0.5,0.25363152238076525,0
184,100101010,2,0,12.0,0.5,0.2647580514910147,0
185,100101011,2,0,12.0,0.5,0.25363152238076525,0
186,100101100,1,0,18.0,1.0,0.15075567228888181,0
187,100101101,1,0,18.0,1.0,0.12309149097933275,0
188,100101110,1,0,18.0,1.0,0.15075567228888181,0
189,100101111,1,0,18.0,1.0,0.12309149097933275,0
190,100110001,2,0,21.5,2.5,0.0304232614454664,0
191,100110010,2,0,17.0,2.0,0.031249999999999993,0
192,100110011,2,0,15.5,2.5,0.0304232614454664,0
193,100110100,1,0,36.0,2.0,0.021821789023599242,0
194,100110101,1,0,32.0,4.0,0.013483997249264842,0
195,100110110,1,0,23.0,3.0,0.0158113883008419,0
196,100110111,1,0,20.0,4.0,0.013483997249264842,0
197,100111000,2,0,12.0,0.5,0.2647580514910147,0
198,100111001,2,0,12.0,0.5,0.25835675968659555,0
199,100111010,2,0,12.0,0.5,0.2647580514910147,0
200,100111011,2,0,12.0,0.5,0.25835675968659555,0
201,100111100,1,0,18.0,1.0,0.15075567228888181,0
202,100111101,1,0,18.0,1.0,0.13483997249264842,0
203,100111110,1,0,18.0,1.0,0.15075567228888181,0
204,100111111,1,0,18.0,1.0,0.13483997249264842,0
205,101000011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
206,101000101,1,0,34.0,3.0,0.012909944487358058,0
207,101000110,1,0,39.0,3.0,0.018257418583505543,0
208,101000111,1,0,22.0,3.0,0.012909944487358058,0
209,101001001,2,0,12.0,0.5,0.25363152238076525,0
210,101001010,2,0,12.0,0.5,0.2647580514910147,0
211,101001011,2,0,12.0,0.5,0.25363152238076525,0
212,101001100,1,0,18.0,1.0,0.15075567228888181,0
213,101001101,1,0,18.0,1.0,0.12309149097933275,0
214,101001110,1,0,18.0,1.0,0.15075567228888181,0
215,101001111,1,0,18.0,1.0,0.12309149097933275,0
216,101010001,2,0,21.5,2.5,0.0304232614454664,0
217,101010010,2,0,17.0,2.0,0.031249999999999993,0
218,101010011,2,0,15.5,2.5,0.0304232614454664,0
219,101010100,1,0,36.0,2.0,0.021821789023599242,0
220,101010101,1,0,32.0,4.0,0.013483997249264842,0
221,101010110,1,0,23.0,3.0,0.0158113883008419,0
222,101010111,1,0,20.0,4.0,0.013483997249264842,0
223,101011000,2,0,12.0,0.5,0.2647580514910147,0
224,101011001,2,0,12.0,0.5,0.25835675968659555,0
225,101011010,2,0,12.0,0.5,0.2647580514910147,0
226,101011011,2,0,12.0,0.5,0.25835675968659555,0
227,101011100,1,0,18.0,1.0,0.15075567228888181,0
228,101011101,1,0,18.0,1.0,0.13483997249264842,0
229,101011110,1,0,18.0,1.0,0.15075567228888181,0
230,101011111,1,0,18.0,1.0,0.13483997249264842,0
231,101100001,3,0,18.666666666666668,1.6666666666666667,0.05018335517635409,1
232,101100010,3,0,20.333333333333332,1.6666666666666667,0.0507774169163697,1
233,101100011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
234,101100100,1,0,52.0,1.0,0.028867513459481294,0
235,101100101,1,0,34.0,3.0,0.012909944487358058,0
236,101100110,1,0,39.0,3.0,0.018257418583505543,0
237,101100111,1,0,22.0,3.0,0.012909944487358058,0
238,101101000,2,0,12.0,0.5,0.2647580514910147,0
239,101101001,2,0,12.0,0.5,0.25363152238076525,0
240,101101010,2,0,12.0,0.5,0.2647580514910147,0
241,101101011,2,0,12.0,0.5,0.25363152238076525,0
242,101101100,1,0,18.0,1.0,0.15075567228888181,0
243,101101101,1,0,18.0,1.0,0.12309149097933275,0
244,101101110,1,0,18.0,1.0,0.15075567228888181,0
245,101101111,1,0,18.0,1.0,0.12309149097933275,0
246,101110000,2,0,23.5,1.5,0.033703882797784884,0
247,101110001,2,0,21.5,2.5,0.0304232614454664,0
248,101110010,2,0,17.0,2.0,0.031249999999999993,0
249,101110011,2,0,15.5,2.5,0.0304232614454664,0
250,101110100,1,0,36.0,2.0,0.021821789023599242,0
251,101110101,1,0,32.0,4.0,0.013483997249264842,0
252,101110110,1,0,23.0,3.0,0.0158113883008419,0
253,101110111,1,0,20.0,4.0,0.013483997249264842,0
254,101111000,2,0,12.0,0.5,0.2647580514910147,0
255,101111001,2,0,12.0,0.5,0.25835675968659555,0
256,101111010,2,0,12.0,0.5,0.2647580514910147,0
257,101111011,2,0,12.0,0.5,0.25835675968659555,0
258,101111100,1,0,18.0,1.0,0.15075567228888181,0
259,101111101,1,0,18.0,1.0,0.13483997249264842,0
260,101111110,1,0,18.0,1.0,0.15075567228888181,0
261,101111111,1,0,18.0,1.0,0.13483997249264842,0
262,110000011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
263,110000101,1,0,34.0,3.0,0.012909944487358058,0
264,110000110,1,0,39.0,3.0,0.018257418583505543,0
265,110000111,1,0,22.0,3.0,0.012909944487358058,0
266,110001001,2,0,12.0,0.5,0.25363152238076525,0
267,110001010,2,0,12.0,0.5,0.2647580514910147,0
268,110001011,2,0,12.0,0.5,0.25363152238076525,0
269,110001100,1,0,18.0,1.0,0.15075567228888181,0
270,110001101,1,0,18.0,1.0,0.12309149097933275,0
271,110001110,1,0,18.0,1.0,0.15075567228888181,0
272,110001111,1,0,18.0,1.0,0.12309149097933275,0
273,110010001,2,0,21.5,2.5,0.0304232614454664,0
274,110010010,2,0,17.0,2.0,0.031249999999999993,0
275,110010011,2,0,15.5,2.5,0.0304232614454664,0
276,110010100,1,0,36.0,2.0,0.021821789023599242,0
277,110010101,1,0,32.0,4.0,0.013483997249264842,0
278,110010110,1,0,23.0,3.0,0.0158113883008419,0
279,110010111,1,0,20.0,4.0,0.013483997249264842,0
280,110011000,2,0,12.0,0.5,0.2647580514910147,0
281,110011001,2,0,12.0,0.5,0.25835675968659555,0
282,110011010,2,0,12.0,0.5,0.2647580514910147,0
283,110011011,2,0,12.0,0.5,0.25835675968659555,0
284,110011100,1,0,18.0,1.0,0.15075567228888181,0
285,110011101,1,0,18.0,1.0,0.13483997249264842,0
286,110011110,1,0,18.0,1.0,0.15075567228888181,0
287,110011111,1,0,18.0,1.0,0.13483997249264842,0
288,110100001,3,0,18.666666666666668,1.6666666666666667,0.05018335517635409,1
289,110100010,3,0,20.333333333333332,1.6666666666666667,0.0507774169163697,1
290,110100011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
291,110100100,1,0,52.0,1.0,0.028867513459481294,0
292,110100101,1,0,34.0,3.0,0.012909944487358058,0
293,110100110,1,0,39.0,3.0,0.018257418583505543,0
294,110100111,1,0,22.0,3.0,0.012909944487358058,0
295,110101000,2,0,12.0,0.5,0.2647580514910147,0
296,110101001,2,0,12.0,0.5,0.25363152238076525,0
297,110101010,2,0,12.0,0.5,0.2647580514910147,0
298,110101011,2,0,12.0,0.5,0.25363152238076525,0
299,110101100,1,0,18.0,1.0,0.15075567228888181,0
300,110101101,1,0,18.0,1.0,0.12309149097933275,0
301,110101110,1,0,18.0,1.0,0.15075567228888181,0
302,110101111,1,0,18.0,1.0,0.12309149097933275,0
303,110110000,2,0,23.5,1.5,0.033703882797784884,0
304,110110001,2,0,21.5,2.5,0.0304232614454664,0
305,110110010,2,0,17.0,2.0,0.031249999999999993,0
306,110110011,2,0,15.5,2.5,0.0304232614454664,0
307,110110100,1,0,36.0,2.0,0.021821789023599242,0
308,110110101,1,0,32.0,4.0,0.013483997249264842,0
309,110110110,1,0,23.0,3.0,0.0158113883008419,0
310,110110111,1,0,20.0,4.0,0.013483997249264842,0
311,110111000,2,0,12.0,0.5,0.2647580514910147,0
312,110111001,2,0,12.0,0.5,0.25835675968659555,0
313,110111010,2,0,12.0,0.5,0.2647580514910147,0
314,110111011,2,0,12.0,0.5,0.25835675968659555,0
315,110111100,1,0,18.0,1.0,0.15075567228888181,0
316,110111101,1,0,18.0,1.0,0.13483997249264842,0
317,110111110,1,0,18.0,1.0,0.15075567228888181,0
318,110111111,1,0,18.0,1.0,0.13483997249264842,0
319,111000001,3,0,18.666666666666668,1.6666666666666667,0.05018335517635409,1
320,111000010,3,0,20.333333333333332,1.6666666666666667,0.0507774169163697,1
321,111000011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
322,111000100,1,0,52.0,1.0,0.028867513459481294,0
323,111000101,1,0,34.0,3.0,0.012909944487358058,0
324,111000110,1,0,39.0,3.0,0.018257418583505543,0
325,111000111,1,0,22.0,3.0,0.012909944487358058,0
326,111001000,2,0,12.0,0.5,0.2647580514910147,0
327,111001001,2,0,12.0,0.5,0.25363152238076525,0
328,111001010,2,0,12.0,0.5,0.2647580514910147,0
329,111001011,2,0,12.0,0.5,0.25363152238076525,0
330,111001100,1,0,18.0,1.0,0.15075567228888181,0
331,111001101,1,0,18.0,1.0,0.12309149097933275,0
332,111001110,1,0,18.0,1.0,0.15075567228888181,0
333,111001111,1,0,18.0,1.0,0.12309149097933275,0
334,111010000,2,0,23.5,1.5,0.033703882797784884,0
335,111010001,2,0,21.5,2.5,0.0304232614454664,0
336,111010010,2,0,17.0,2.0,0.031249999999999993,0
337,111010011,2,0,15.5,2.5,0.0304232614454664,0
338,111010100,1,0,36.0,2.0,0.021821789023599242,0
339,111010101,1,0,32.0,4.0,0.013483997249264842,0
340,111010110,1,0,23.0,3.0,0.0158113883008419,0
341,111010111,1,0,20.0,4.0,0.013483997249264842,0
342,111011000,2,0,12.0,0.5,0.2647580514910147,0
343,111011001,2,0,12.0,0.5,0.25835675968659555,0
344,111011010,2,0,12.0,0.5,0.2647580514910147,0
345,111011011,2,0,12.0,0.5,0.25835675968659555,0
346,111011100,1,0,18.0,1.0,0.15075567228888181,0
347,111011101,1,0,18.0,1.0,0.13483997249264842,0
348,111011110,1,0,18.0,1.0,0.15075567228888181,0
349,111011111,1,0,18.0,1.0,0.13483997249264842,0
350,111100000,3,0,24.666666666666668,1.0,0.052696007634658724,1
351,111100001,3,0,18.666666666666668,1.6666666666666667,0.05018335517635409,1
352,111100010,3,0,20.333333333333332,1.6666666666666667,0.0507774169163697,1
353,111100011,3,0,14.666666666666666,1.6666666666666667,0.05018335517635409,1
354,111100100,1,0,52.0,1.0,0.028867513459481294,0
355,111100101,1,0,34.0,3.0,0.012909944487358058,0
356,111100110,1,0,39.0,3.0,0.018257418583505543,0
357,111100111,1,0,22.0,3.0,0.012909944487358058,0
358,111101000,2,0,12.0,0.5,0.2647580514910147,0
359,111101001,2,0,12.0,0.5,0.25363152238076525,0
360,111101010,2,0,12.0,0.5,0.2647580514910147,0
361,111101011,2,0,12.0,0.5,0.25363152238076525,0
362,111101100,1,0,18.0,1.0,0.15075567228888181,0
363,111101101,1,0,18.0,1.0,0.12309149097933275,0
364,111101110,1,0,18.0,1.0,0.15075567228888181,0
365,111101111,1,0,18.0,1.0,0.12309149097933275,0
366,111110000,2,0,23.5,1.5,0.033703882797784884,0
367,111110001,2,0,21.5,2.5,0.0304232614454664,0
368,111110010,2,0,17.0,2.0,0.031249999999999993,0
369,111110011,2,0,15.5,2.5,0.0304232614454664,0
370,111110100,1,0,36.0,2.0,0.021821789023599242,0
371,111110101,1,0,32.0,4.0,0.013483997249264842,0
372,111110110,1,0,23.0,3.0,0.0158113883008419,0
373,111110111,1,0,20.0,4.0,0.013483997249264842,0
374,111111000,2,0,12.0,0.5,0.2647580514910147,0
375,111111001,2,0,12.0,0.5,0.25835675968659555,0
376,111111010,2,0,12.0,0.5,0.2647580514910147,0
377,111111011,2,0,12.0,0.5,0.25835675968659555,0
378,111111100,1,0,18.0,1.0,0.15075567228888181,0
379,111111101,1,0,18.0,1.0,0.13483997249264842,0
380,111111110,1,0,18.0,1.0,0.15075567228888181,0
381,111111111,1,0,18.0,1.0,0.13483997249264842,0
382,000001111,1,1,14.0,5.0,0.280056016805602,0
383,000010111,1,1,14.0,5.0,0.30316953129541624,0
384,000011011,1,1,14.0,5.0,0.27668578554642986,0
385,000011101,1,1,14.0,5.0,0.29250896965085227,0
386,000011110,1,1,16.0,4.0,0.21650635094610968,0
387,000011111,1,1,14.0,5.0,0.29250896965085227,0
388,000100111,1,1,16.0,6.0,0.20000000000000007,1
389,000101011,1,1,14.0,5.0,0.26490647141300877,0
390,000101101,1,1,14.0,5.0,0.280056016805602,0
391,000101110,1,1,16.0,4.0,0.22499999999999998,0
392,000101111,1,1,14.0,5.0,0.280056016805602,0
393,000110011,1,1,14.0,5.0,0.2867696673382022,0
394,000110101,1,1,14.0,5.0,0.3499271061118826,0
395,000110110,1,1,16.0,4.0,0.21650635094610968,0
396,000110111,1,1,14.0,5.0,0.30316953129541624,0
397,000111001,1,1,14.0,5.0,0.27668578554642986,0
398,000111010,1,1,16.0,4.0,0.1846372364689991,0
399,000111011,1,1,14.0,5.0,0.27668578554642986,0
400,000111100,1,1,16.0,4.0,0.21650635094610968,0
401,000111101,1,1,14.0,5.0,0.29250896965085227,0
402,000111110,1,1,16.0,4.0,0.21650635094610968,0
403,000111111,1,1,14.0,5.0,0.29250896965085227,0
404,001000111,1,1,14.0,5.0,0.2886751345948129,0
405,001001011,1,1,14.0,5.0,0.26490647141300877,0
406,001001101,1,1,14.0,5.0,0.280056016805602,0
407,001001110,1,1,16.0,4.0,0.22499999999999998,0
408,001001111,1,1,14.0,5.0,0.280056016805602,0
409,001010011,2,1,11.0,4.5,0.39338483366910104,0
410,001010101,1,1,14.0,5.0,0.3499271061118826,0
411,001010110,1,1,16.0,4.0,0.21650635094610968,0
412,001010111,1,1,14.0,5.0,0.30316953129541624,0
413,001011001,1,1,14.0,5.0,0.27668578554642986,0
414,001011010,1,1,16.0,4.0,0.1846372364689991,0
415,001011011,1,1,14.0,5.0,0.27668578554642986,0
416,001011100,1,1,16.0,4.0,0.21650635094610968,0
417,001011101,1,1,14.0,5.0,0.29250896965085227,0
418,001011110,1,1,16.0,4.0,0.21650635094610968,0
419,001011111,1,1,14.0,5.0,0.29250896965085227,0
420,001100011,2,1,14.0,3.5,0.18361024843888468,0
421,001100101,1,1,16.0,7.0,0.0316227766016838,0
422,001100110,1,1,18.0,7.0,0.03481553119113957,0
423,001100111,1,1,14.0,5.0,0.2886751345948129,0
424,001101001,1,1,14.0,5.0,0.26490647141300877,0
425,001101010,1,1,16.0,4.0,0.19188064472004937,0
426,001101011,1,1,14.0,5.0,0.26490647141300877,0
427,001101100,1,1,16.0,4.0,0.22499999999999998,0
428,001101101,1,1,14.0,5.0,0.280056016805602,0
429,001101110,1,1,16.0,4.0,0.22499999999999998,0
430,001101111,1,1,14.0,5.0,0.280056016805602,0
431,001110001,1,1,14.0,5.0,0.33436692754521175,0
432,001110010,1,1,16.0,4.0,0.16984155512168939,0
433,001110011,1,1,14.0,5.0,0.2867696673382022,0
434,001110100,1,1,16.0,4.0,0.3674234614174767,1
435,001110101,1,1,14.0,5.0,0.3499271061118826,0
436,001110110,1,1,16.0,4.0,0.21650635094610968,0
437,001110111,1,1,14.0,5.0,0.30316953129541624,0
438,001111000,1,1,16.0,4.0,0.1846372364689991,0
439,001111001,1,1,14.0,5.0,0.27668578554642986,0
440,001111010,1,1,16.0,4.0,0.1846372364689991,0
441,001111011,1,1,14.0,5.0,0.27668578554642986,0
442,001111100,1,1,16.0,4.0,0.21650635094610968,0
443,001111101,1,1,14.0,5.0,0.29250896965085227,0
444,001111110,1,1,16.0,4.0,0.21650635094610968,0
445,001111111,1,1,14.0,5.0,0.29250896965085227,0
446,010000111,1,1,16.0,6.0,0.23763541031440188,1
447,010001011,1,1,14.0,5.0,0.26490647141300877,0
448,010001101,1,1,14.0,5.0,0.280056016805602,0
449,010001110,1,1,16.0,4.0,0.22499999999999998,0
450,010001111,1,1,14.0,5.0,0.280056016805602,0
451,010010011,2,1,11.0,4.5,0.39338483366910104,0
452,010010101,1,1,14.0,5.0,0.3499271061118826,0
453,010010110,1,1,16.0,4.0,0.2711088342345192,1
454,010010111,1,1,14.0,5.0,0.30316953129541624,0
455,010011001,1,1,14.0,5.0,0.27668578554642986,0
456,010011010,1,1,16.0,4.0,0.1846372364689991,0
457,010011011,1,1,14.0,5.0,0.27668578554642986,0
458,010011100,1,1,16.0,4.0,0.21650635094610968,0
459,010011101,1,1,14.0,5.0,0.29250896965085227,0
460,010011110,1,1,16.0,4.0,0.21650635094610968,0
461,010011111,1,1,14.0,5.0,0.29250896965085227,0
462,010100011,2,1,15.0,4.0,0.1341640786499874,1
463,010100101,1,1,32.0,9.0,0.029939247542604786,0
464,010100110,1,1,39.0,6.0,0.04338609156373124,0
465,010100111,1,1,16.0,6.0,0.20000000000000007,1
466,010101001,1,1,14.0,5.0,0.26490647141300877,0
467,010101010,1,1,16.0,4.0,0.19188064472004937,0
468,010101011,1,1,14.0,5.0,0.26490647141300877,0
469,010101100,1,1,16.0,4.0,0.22499999999999998,0
470,010101101,1,1,14.0,5.0,0.280056016805602,0
471,010101110,1,1,16.0,4.0,0.22499999999999998,0
472,010101111,1,1,14.0,5.0,0.280056016805602,0
473,010110001,1,1,14.0,5.0,0.33436692754521175,0
